,0,1,2,3,4,5,6,7,8,9,10,11,12
6018,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,,,
6019,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,,,
6020,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,,,
6021,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
6022,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
6023,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
6024,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
6025,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,S_ADJ,TIME,UNIT,,,,,
6026,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,S_ADJ,TIME,UNIT,
6027,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6028,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6029,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6030,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6031,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6032,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6033,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6034,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6035,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,S_ADJ,TIME,UNIT,,,
6036,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6037,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6038,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,S_ADJ,TIME,UNIT,,,
6039,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,S_ADJ,TIME,UNIT,,,
6040,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6041,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6042,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6043,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6044,BOP_ITEM,CURRENCY,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SECTOR10,SECTPART,STK_FLOW,TIME,,
6045,BOP_ITEM,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,STK_FLOW,S_ADJ,TIME,UNIT,,,
6046,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6047,AGE,FREQ,GEO,INDICATORS,INDIC_IL,OBS_FLAG,SEX,TIME,UNIT,,,,
6048,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6049,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6050,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6051,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6052,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,S_ADJ,TIME,UNIT,,,,,
6053,AGE,FREQ,GEO,INDICATORS,INDIC_EM,OBS_FLAG,SEX,TIME,UNIT,,,,
6054,AGE,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,
6055,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6056,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,S_ADJ,TIME,UNIT,,,,,
6057,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
6058,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,,
6059,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,,
6060,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6061,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,TRAINING,UNIT,WSTATUS,,,
6062,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6063,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6064,ASSET10,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
6065,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6066,FREQ,GEO,INDICATORS,NACE_R2,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,
6067,FREQ,GEO,INDICATORS,NACE_R2,NA_ITEM,OBS_FLAG,S_ADJ,TIME,UNIT,,,,
6068,FREQ,GEO,INDICATORS,NACE_R2,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,
6069,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,TIME,UNIT,,,,,,
6070,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,S_ADJ,TIME,UNIT,,,,,
6071,DIRECT,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,,
6072,DIRECT,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,,
6073,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6074,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6075,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6076,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6077,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6078,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6079,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6080,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6081,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6082,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6083,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6084,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6085,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6086,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6087,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6088,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6089,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6090,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6091,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6092,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6093,CO_NCO,FINPOS,FREQ,GEO,INDICATORS,NA_ITEM,OBS_FLAG,SECTOR,TIME,UNIT,,,
6094,FREQ,GEO,INDICATORS,OBS_FLAG,SECTPERF,TIME,UNIT,,,,,,
6095,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6096,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6097,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,S_ADJ,TIME,UNIT,,,,
6098,ACCOMMOD,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6099,ACCOMMOD,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TERRTYPO,TIME,UNIT,,,,
6100,ACCOMMOD,DEG_URB,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,
6101,ACCOMMOD,FREQ,GEO,HOTELSIZE,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
6102,ACCOMMOD,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6103,ACCOMMOD,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TERRTYPO,TIME,UNIT,,,,
6104,ACCOMMOD,DEG_URB,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,
6105,ACCOMMOD,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6106,ACCOMMOD,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,
6107,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6108,AGE,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,
6109,DURATION,EXPEND,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,
6110,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6111,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,QUANTILE,TIME,UNIT,,
6112,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6113,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRIP_ARR,UNIT,,
6114,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6115,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6116,DEST,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,TIME,TINFO,UNIT,,,
6117,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,SEX,TIME,UNIT,,
6118,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6119,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6120,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRA_MODE,UNIT,,
6121,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6122,DURATION,EXPEND,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,WSTATUS,,
6123,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,TIME,UNIT,,,,
6124,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,PURPOSE,TIME,UNIT,,,,
6125,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,QUANTILE,TIME,UNIT,,,,
6126,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,SEX,TIME,UNIT,,,,
6127,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,TIME,UNIT,WSTATUS,,,,
6128,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,,
6129,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,,
6130,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,,
6131,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,,
6132,ACCOMMOD,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6133,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6134,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6135,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRIPDEST,UNIT,,,
6136,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,QUANTILE,TIME,UNIT,,,
6137,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6138,DURATION,FREQ,GEO,INDICATORS,MONTH,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6139,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRIP_ARR,UNIT,,,
6140,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6141,DEST,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,TIME,TINFO,UNIT,,,
6142,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,SEX,TIME,UNIT,,,
6143,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6144,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRA_MODE,UNIT,,,
6145,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6146,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,WSTATUS,,,
6147,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,TIME,UNIT,,,,
6148,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,PARTNER,TIME,UNIT,,,,
6149,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,QUANTILE,TIME,UNIT,,,,
6150,DEST,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,TIME,TINFO,UNIT,,,
6151,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,SEX,TIME,UNIT,,,,
6152,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,TIME,UNIT,,,,,
6153,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,TIME,UNIT,WSTATUS,,,,
6154,ACCOMMOD,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6155,AGE,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6156,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6157,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRIPDEST,UNIT,,,
6158,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,QUANTILE,TIME,UNIT,,,
6159,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6160,DURATION,FREQ,GEO,INDICATORS,MONTH,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,
6161,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRIP_ARR,UNIT,,,
6162,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6163,DEST,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PURPOSE,TIME,TINFO,UNIT,,,
6164,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,SEX,TIME,UNIT,,,
6165,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6166,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,TRA_MODE,UNIT,,,
6167,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,,,,
6168,DURATION,FREQ,GEO,INDICATORS,OBS_FLAG,PARTNER,PURPOSE,TIME,UNIT,WSTATUS,,,
6169,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,WORKTIME,WSTATUS,,,,
6170,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,WSTATUS,,,,
6171,FREQ,GEO,INDICATORS,ISCED11,NACE_R2,OBS_FLAG,TIME,UNIT,WSTATUS,,,,
6172,EMP_CONT,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6173,DURATION,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6174,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
6175,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,WORKTIME,WSTATUS,,,,
6176,AGE,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,WSTATUS,,,,
6177,FREQ,GEO,INDICATORS,ISCED11,NACE_R2,OBS_FLAG,TIME,UNIT,WSTATUS,,,,
6178,EMP_CONT,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6179,DURATION,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6180,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
6181,ACCOMMOD,FREQ,GEO,HOTELSIZE,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
6182,ACCOMMOD,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
6183,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6184,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6185,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6186,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,TIME,UNIT,,,,,
6187,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,TIME,UNIT,,,,,
6188,ACCOMMOD,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
6189,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6190,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6191,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TERRTYPO,TIME,UNIT,,,,
6192,C_RESID,DEG_URB,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,
6193,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,,
6194,C_RESID,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TERRTYPO,TIME,UNIT,,,,
6195,C_RESID,DEG_URB,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,TIME,UNIT,,,,
6196,C_RESID,FREQ,GEO,HOTELSIZE,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,
6197,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,TIME,UNIT,,,,,
6198,FREQ,GEO,INDICATORS,NACE_R2,OBS_FLAG,PARTNER,TIME,UNIT,,,,,
6199,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6200,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,PROJECTION,SEX,TIME,UNIT,,,,
6201,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,,
6202,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6203,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6204,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6205,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6206,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6207,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6208,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6209,AGE,AGEDEF,CITIZEN,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,
6210,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,,
6211,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,UNIT,,,,,,
6212,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6213,FREQ,GEO,INDICATORS,INDIC_DE,OBS_FLAG,TIME,,,,,,,
6214,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,TIME,UNIT,WSTATUS,,,,,
6215,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,TIME,UNIT,WSTATUS,,,,,
6216,FACILITY,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
6217,FACILITY,FREQ,GEO,INDICATORS,OBS_FLAG,TIME,UNIT,,,,,,
6218,AGE,FREQ,GEO,ICD10,INDICATORS,INDIC_HE,OBS_FLAG,SEX,TIME,UNIT,,,
6219,AGE,DURATION,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,
6220,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
6221,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
6222,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
6223,FREQ,GEO,INDICATORS,ISCO08,OBS_FLAG,SEX,TIME,UNIT,WORKTIME,WSTATUS,,,
6224,AGE,FREQ,GEO,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,WSTATUS,,,,
6225,AGE,FREQ,GEO,INDICATORS,ISCED11,OBS_FLAG,SEX,TIME,UNIT,,,,
6226,FREQ,GEO,INDICATORS,INDIC_SP,OBS_FLAG,SPDEPS,SPSCHEME,TIME,,,,,
6227,FREQ,GEO,INDICATORS,INDIC_SP,OBS_FLAG,SPDEPS,SPSCHEME,TIME,,,,,
6228,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6229,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6230,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6231,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6232,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6233,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPB,SPDEPM,TIME,UNIT,,,,,
6234,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6235,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6236,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6237,FREQ,GEO,INDICATORS,OBS_FLAG,SPDEPS,TIME,UNIT,,,,,,
6238,FREQ,GEO,INDICATORS,OBS_FLAG,SPTYPE,TIME,UNIT,,,,,,
6239,FREQ,GEO,INDICATORS,LCSTRUCT,NACE_R2,OBS_FLAG,SIZECLAS,TIME,UNIT,,,,
6240,FREQ,GEO,INDICATORS,LCSTRUCT,NACE_R2,OBS_FLAG,SIZECLAS,TIME,UNIT,,,,
6241,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6242,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6243,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6244,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6245,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6246,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6247,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6248,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6249,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6250,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
6251,AGE,FREQ,GEO,ICD10,INDICATORS,OBS_FLAG,SEX,TIME,UNIT,,,,
